,country,province,age,sex,RecoveryRate,Hospitalizations,NonHospitalizations,deceased
321,Ecuador,Santa Elena,50.8,0.4,0.0,0.0,0.25,0.0
322,Ecuador,Sucumbios,45.375,0.5,0.0,0.0,0.25,0.0
323,Ecuador,azuay,41.25,0.5,0.0,0.0,0.25,0.0
324,Ecuador,bolivar,42.5625,0.625,0.0,0.0,0.25,0.0
325,Ecuador,canar,43.7037037037037,0.5925925925925926,0.0,0.0,0.25,0.0
326,Ecuador,carchi,54.23076923076923,0.3076923076923077,0.0,0.0,0.25,0.0
327,Ecuador,chimborazo,43.90625,0.625,0.0,0.0,0.25,0.0
328,Ecuador,cotopaxi,45.88235294117647,0.5882352941176471,0.0,0.0,0.25,0.0
329,Ecuador,el oro,45.680851063829785,0.5531914893617021,0.0,0.0,0.25,0.0
330,Ecuador,esmeraldas,37.888888888888886,0.6666666666666666,0.0,0.0,0.25,0.0
331,Ecuador,galapagos,67.0,0.0,0.0,0.0,0.25,0.0
332,Ecuador,guayas,46.83720930232558,0.5658914728682171,0.0,0.0,0.25,0.0
333,Ecuador,imbabura,47.2,0.5,0.0,0.0,0.25,0.0
334,Ecuador,loja,47.5625,0.4375,0.0,0.0,0.25,0.0
335,Ecuador,los rios,45.52173913043478,0.43478260869565216,0.0,0.0,0.25,0.0
336,Ecuador,manabi,42.0,0.6,0.0,0.0,0.25,0.0
337,Ecuador,morona santiago,44.625,0.25,0.0,0.0,0.25,0.0
338,Ecuador,napo,35.6,0.8,0.0,0.0,0.25,0.0
339,Ecuador,orellana,60.25,0.25,0.0,0.0,0.25,0.0
340,Ecuador,pastaza,54.857142857142854,0.2857142857142857,0.0,0.0,0.25,0.0
341,Ecuador,pichincha,45.206896551724135,0.6206896551724138,0.0,0.0,0.25,0.0
342,Ecuador,santa elena,41.65217391304348,0.5217391304347826,0.0,0.0,0.25,0.0
343,Ecuador,santo domingo tsachilas,51.8125,0.5,0.0,0.0,0.25,0.0
344,Ecuador,sucumbios,40.0,0.0,0.0,0.0,0.25,0.0
345,Ecuador,tungurahua,46.125,0.625,0.0,0.0,0.25,0.0
346,Ecuador,zamora chinchipe,47.833333333333336,0.5,0.0,0.0,0.25,0.0
347,Estonia,Harju,48.28157894736842,0.4631578947368421,0.0,0.0,0.25,0.0
348,Estonia,Hiiu,46.375,0.75,0.0,0.0,0.25,0.0
349,Estonia,Ida-Viru,48.04938271604938,0.41975308641975306,0.0,0.0,0.25,0.0
350,Estonia,Jarva,48.18181818181818,0.6363636363636364,0.0,0.0,0.25,0.0
351,Estonia,Jogeva,46.0,0.6,0.0,0.0,0.25,0.0
352,Estonia,Laane,53.25,0.625,0.0,0.0,0.25,0.0
353,Estonia,Laane-Viru,50.46153846153846,0.5384615384615384,0.0,0.0,0.25,0.0
354,Estonia,Parnu,54.66,0.4,0.0,0.0,0.25,0.0
355,Estonia,Polva,42.0,0.3333333333333333,0.0,0.0,0.25,0.0
356,Estonia,Rapla,57.21052631578947,0.5263157894736842,0.0,0.0,0.25,0.0
357,Estonia,Saare,55.36078431372549,0.45098039215686275,0.0,0.0,0.25,0.0
358,Estonia,Tartu,48.390625,0.46875,0.0,0.0,0.25,0.0
359,Estonia,Valga,52.714285714285715,0.42857142857142855,0.0,0.0,0.25,0.0
360,Estonia,Viljandi,55.285714285714285,0.5,0.0,0.0,0.25,0.0
361,Estonia,Voru,48.31578947368421,0.5087719298245614,0.0,0.0,0.25,0.0
362,Ethiopia,Addis Ababa,36.654761904761905,0.6547619047619048,0.22321428571428573,0.0,0.023809523809523808,0.002976190476190476
363,Ethiopia,Afar,29.9,1.0,0.25,0.0,0.0,0.0
364,Ethiopia,Amhara,36.5,0.6666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0
365,Ethiopia,Dire Dawa,22.125,0.875,0.21875,0.0,0.03125,0.0
366,Ethiopia,Oromia,35.5,0.6,0.2,0.0,0.05,0.0
367,Ethiopia,SNNPR,45.0,0.0,0.25,0.0,0.0,0.0
368,Ethiopia,Somali,26.714285714285715,1.0,0.25,0.0,0.0,0.0
369,Finland,Aland Hospital District,46.6,0.8,0.0,0.0,0.25,0.0
370,Finland,Central Finland Hospital District,46.30769230769231,0.5769230769230769,0.0,0.0,0.25,0.0
371,Finland,Central Ostrobothnia Hospital District,41.18181818181818,0.6363636363636364,0.0,0.0,0.25,0.0
372,Finland,Etela-Savo Hospital District,42.5,0.5,0.0,0.0,0.25,0.0
373,Finland,Helsinki and Uusimaa Hospital District,50.592592592592595,0.5185185185185185,0.0,0.0,0.25,0.0
374,Finland,Ita-Savo Hospital District,34.333333333333336,1.0,0.0,0.0,0.25,0.0
375,Finland,Kainuu Hospital District,46.63636363636363,0.5454545454545454,0.0,0.0,0.25,0.0
376,Finland,Kanta-Hame Hospital District,43.34782608695652,0.6521739130434783,0.0,0.0,0.25,0.0
377,Finland,Kymenlaakso Hospital District,41.111111111111114,0.6666666666666666,0.0,0.0,0.25,0.0
378,Finland,Lansi-Pohja Hospital District,43.166666666666664,0.6666666666666666,0.0,0.0,0.25,0.0
379,Finland,Lapland,32.0,0.0,0.0,0.0,0.25,0.0
380,Finland,Lappi Hospital District,48.3125,0.4375,0.0,0.0,0.25,0.0
381,Finland,North Karelia Hospital District,38.666666666666664,0.6666666666666666,0.0,0.0,0.25,0.0
382,Finland,North Ostrobothnia Hospital District,55.63636363636363,0.45454545454545453,0.0,0.0,0.25,0.0
383,Finland,Paijat-Hame Hospital District,37.875,0.6666666666666666,0.0,0.0,0.25,0.0
384,Finland,Pirkanmaa Hospital District,41.0,0.5428571428571428,0.0,0.0,0.25,0.0
385,Finland,Pohjois-Savo Hospital District,49.0,0.45454545454545453,0.0,0.0,0.25,0.0
386,Finland,Satakunta Hospital District,48.0,0.42857142857142855,0.0,0.0,0.25,0.0
387,Finland,South Karelia Hospital District,59.666666666666664,0.16666666666666666,0.0,0.0,0.25,0.0
388,Finland,South Ostrobothnia Hospital District,50.92857142857143,0.5714285714285714,0.0,0.0,0.25,0.0
389,Finland,Vaasa Hospital District,56.733333333333334,0.4,0.0,0.0,0.25,0.0
390,Finland,Varsinais-Suomi Hospital District,45.75,0.53125,0.0,0.0,0.25,0.0
391,France,Auvergne-Rhone-Alpes,43.44444444444444,0.5555555555555556,0.05555555555555555,0.0,0.19444444444444445,0.0
392,France,Bourgogne-Franche-Comte,44.111111111111114,0.6666666666666666,0.0,0.0,0.25,0.0
393,France,Bretagne,57.0,0.5,0.0,0.0,0.25,0.0
394,France,Brittany,44.5,1.0,0.0,0.0,0.1875,0.0625
395,France,Centre-Val de Loire,40.0,0.75,0.0,0.0,0.25,0.0
396,France,Corse,37.5,0.5,0.0,0.0,0.25,0.0
397,France,Corsica,58.0,0.3333333333333333,0.0,0.0,0.25,0.0
398,France,Grand Est,49.23076923076923,0.5384615384615384,0.0,0.0,0.25,0.0
399,France,Guadeloupe,49.0,0.6666666666666666,0.0,0.0,0.25,0.0
400,France,Hauts-de-France,45.7,0.5,0.0,0.0,0.25,0.0
401,France,Ile-de-France,43.0,0.5294117647058824,0.029411764705882353,0.0,0.19117647058823528,0.029411764705882353
402,France,Martinique,55.0,0.3333333333333333,0.0,0.0,0.25,0.0
403,France,Mayotte,52.333333333333336,0.3333333333333333,0.0,0.0,0.25,0.0
404,France,Normandie,35.75,0.5,0.0,0.0,0.25,0.0
405,France,Normandy,8.0,1.0,0.0,0.0,0.25,0.0
406,France,Nouvelle-Aquitaine,54.785714285714285,0.35714285714285715,0.0,0.0,0.25,0.0
407,France,Occitanie,43.86666666666667,0.6,0.0,0.0,0.25,0.0
408,France,Pays de la Loire,58.857142857142854,0.2857142857142857,0.0,0.0,0.25,0.0
409,France,Provence-Alpes-Cote d'Azur,58.714285714285715,0.2857142857142857,0.0,0.0,0.25,0.0
410,France,Provence-Alpes-Cote d’Azur,45.0,0.5,0.0,0.0,0.25,0.0
411,France,Saint-Martin,67.0,0.0,0.0,0.0,0.25,0.0
412,Germany,Baden-Wurttemberg,49.21212476547842,0.4920262664165103,0.0,0.0,0.25,0.0
413,Germany,Bavaria,46.86,0.52,0.005,0.0,0.245,0.0
414,Germany,Bayern,47.85315524274174,0.4932416220107174,0.0,0.0,0.25,0.0
415,Germany,Berlin,45.35732538330494,0.4957410562180579,0.0,0.0,0.25,0.0
416,Germany,Brandenburg,48.625391849529784,0.49059561128526646,0.0,0.0,0.25,0.0
417,Germany,Bremen,43.59299191374663,0.5013477088948787,0.0,0.0,0.25,0.0
418,Germany,Hamburg,45.828402366863905,0.4881656804733728,0.0,0.0,0.25,0.0
419,Germany,Hesse,36.22222222222222,0.5555555555555556,0.0,0.0,0.25,0.0
420,Germany,Hessen,47.18964053212567,0.5015567506368526,0.0,0.0,0.25,0.0
421,Germany,Lower Saxony,42.6,0.4,0.0,0.0,0.25,0.0
422,Germany,Mecklenburg-Vorpommern,46.69230769230769,0.5039787798408488,0.0,0.0,0.25,0.0
423,Germany,Niedersachsen,47.77506708953403,0.49353500853866794,0.0,0.0,0.25,0.0
424,Germany,Nordrhein-Westfalen,47.60389923752533,0.4947398899720104,0.0,0.0,0.25,0.0
425,Germany,Rheinland-Pfalz,46.69387064002709,0.48730104977988487,0.0,0.0,0.25,0.0
426,Germany,Rhineland-Palatinate,44.5,0.5,0.05,0.0,0.2,0.0
427,Germany,Saarland,49.45704467353952,0.48109965635738833,0.0,0.0,0.25,0.0
428,Germany,Sachsen,48.47710976282405,0.4627688913403199,0.0,0.0,0.25,0.0
429,Germany,Sachsen-Anhalt,49.59313725490196,0.4571078431372549,0.0,0.0,0.25,0.0
430,Germany,Saxony,45.0,1.0,0.0,0.0,0.25,0.0
431,Germany,Saxony-Anhalt,78.5,0.0,0.0,0.0,0.25,0.0
432,Germany,Schleswig-Holstein,48.66469321851453,0.49031216361679225,0.0,0.0,0.25,0.0
433,Germany,Thuringen,50.93564356435643,0.4596888260254597,0.0,0.0,0.25,0.0
434,Germany,Thuringia,62.0,0.5,0.0,0.0,0.25,0.0
435,Ghana,Ashanti Region,53.5,0.5,0.0,0.25,0.0,0.0
436,Ghana,Greater Accra Region,47.5,0.4375,0.0,0.25,0.0,0.0
437,Ghana,Northern Region,38.6,0.6,0.0,0.25,0.0,0.0
438,Ghana,Upper West Region,42.0,1.0,0.0,0.25,0.0,0.0
439,Greece,Attica Prefecture,40.0,0.0,0.0,0.0,0.25,0.0
440,Greece,Macedonia,30.5,0.5,0.0,0.0,0.25,0.0
441,Guatemala,Chimaltenango,36.57142857142857,0.5714285714285714,0.0,0.0,0.25,0.0
442,Guatemala,Guatemala,27.0,1.0,0.0,0.0,0.25,0.0
443,Guatemala,Guatemala City,39.74193548387097,0.45161290322580644,0.0,0.0,0.25,0.0
444,Guatemala,Quetzaltenango,29.0,1.0,0.0,0.0,0.25,0.0
445,Guatemala,Sacatepequez,35.666666666666664,0.6666666666666666,0.0,0.0,0.25,0.0
446,Guatemala,Santa Rosa,43.0,0.0,0.0,0.0,0.25,0.0
447,Guatemala,Suchitepequez,31.0,1.0,0.0,0.0,0.25,0.0
448,Iceland,Capital Region,61.333333333333336,0.3333333333333333,0.0,0.0,0.25,0.0
449,India,Andaman and Nicobar Islands,45.56363636363636,0.5454545454545454,0.15,0.1,0.0,0.0
450,India,Andhra Pradesh,44.742715530189244,0.5609792730549714,0.09432261940522679,0.15436317212376088,0.0,0.001314208471012316
451,India,Arunachal Pradesh,44.861111111111114,0.5833333333333334,0.0,0.25,0.0,0.0
452,India,Assam,44.515723270440255,0.5477415666094911,0.02715837621497999,0.22226986849628358,0.0,0.0005717552887364208
453,India,Bihar,36.496538081107815,0.7362347510715463,0.07575008242664029,0.17334322453016815,0.0,0.0009066930431915595
454,India,Chandigarh,40.40963855421687,0.5100401606425703,0.09889558232931726,0.14909638554216867,0.0,0.002008032128514056
455,India,Chhattisgarh,46.47532894736842,0.5361842105263158,0.039884868421052634,0.20970394736842105,0.0,0.00041118421052631577
456,India,Dadra and Nagar Haveli and Daman and Diu,51.0,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0
457,India,Delhi,45.02210948479759,0.5539711376958146,0.06745963733589277,0.17851266582113598,0.0,0.0040276968429712404
458,India,Goa,42.85454545454545,0.6181818181818182,0.08409090909090909,0.16590909090909092,0.0,0.0
459,India,Gujarat,45.224723027994266,0.5635200782860937,0.09147939747667144,0.1505172474050257,0.0,0.00800335511830287
460,India,Haryana,45.135723039215684,0.5563725490196079,0.06701899509803921,0.18152573529411764,7.659313725490196e-05,0.0013786764705882354
461,India,Himachal Pradesh,44.63774403470716,0.5488069414316703,0.05314533622559653,0.19414316702819956,0.0,0.0027114967462039045
462,India,Jammu and Kashmir,45.3825327510917,0.548471615720524,0.058879184861717615,0.18922852983988356,0.0,0.0018922852983988354
463,India,Jharkhand,44.75,0.5455426356589147,0.06807170542635659,0.1814437984496124,0.0,0.00048449612403100775
464,India,Karnataka,35.32441835181561,0.5957816916721026,0.06626440530550119,0.18128941074146554,0.0,0.002446183953033268
465,India,Kerala,43.419139915202905,0.5857056329497274,0.049061175045427015,0.1994245911568746,0.0,0.0015142337976983646
466,India,Ladakh,43.00925925925926,0.5740740740740741,0.07175925925925926,0.17824074074074073,0.0,0.0
467,India,Madhya Pradesh,45.07130999094476,0.5506338665861756,0.088703591910655,0.15641035315424087,0.0,0.0048860549351041355
468,India,Maharashtra,45.12027413979252,0.5493686335257945,0.07571703515936723,0.16933530488663567,0.0,0.00494765995399709
469,India,Manipur,39.611111111111114,0.5111111111111111,0.027777777777777776,0.2222222222222222,0.0,0.0
470,India,Meghalaya,46.51282051282051,0.5641025641025641,0.07692307692307693,0.17307692307692307,0.0,0.0
471,India,Mizoram,36.5,1.0,0.125,0.125,0.0,0.0
472,India,Nagaland,46.372093023255815,0.5581395348837209,0.0,0.25,0.0,0.0
473,India,Odisha,43.862886288628864,0.588058805880588,0.09128412841284128,0.15796579657965795,0.0,0.00075007500750075
474,India,Puducherry,41.583333333333336,0.5416666666666666,0.0546875,0.1953125,0.0,0.0
475,India,Punjab,45.831159757801586,0.5333022822543083,0.1118421052631579,0.13641127154168609,0.0,0.0017466231951560316
476,India,Rajasthan,45.000734655713615,0.5556668670273158,0.09537166900420757,0.15192346223201764,3.339344152808389e-05,0.0026714753222467106
477,India,Sikkim,67.0,0.0,0.0,0.25,0.0,0.0
478,India,State Unassigned,45.59111900532859,0.5419182948490231,0.0,0.25,0.0,0.0
479,India,Tamil Nadu,41.0710648599015,0.5925317899774618,0.08490080414034892,0.1639583739113498,0.0,0.0011408219483012884
480,India,Telangana,44.67080129000248,0.5601587695360952,0.07293475564376085,0.17303398660382038,6.201935003721161e-05,0.003969238402381543
481,India,Tripura,44.542345276872965,0.5716612377850163,0.07043973941368079,0.17956026058631921,0.0,0.0
482,India,Uttar Pradesh,45.25671441360788,0.5475977320202925,0.08719412115786332,0.159001044464339,1.8651148910772905e-05,0.0037861832288868993
483,India,Uttarakhand,44.60505529225908,0.5529225908372828,0.045023696682464455,0.2037914691943128,0.0,0.001184834123222749
484,India,West Bengal,45.41448202959831,0.5471458773784356,0.06400634249471458,0.17433932346723044,0.0,0.011654334038054968
485,Iran,Alborz,27.833333333333332,0.8333333333333334,0.0,0.0,0.25,0.0
486,Iran,Ardebil,23.666666666666668,0.6666666666666666,0.0,0.0,0.25,0.0
487,Iran,Bushehr,90.0,0.0,0.0,0.0,0.25,0.0
488,Iran,East Azarbaijan,42.5,0.25,0.0,0.0,0.25,0.0
489,Iran,Esfahan,45.0,0.5,0.0,0.0,0.25,0.0
490,Iran,Fars,40.0,0.8333333333333334,0.0,0.0,0.25,0.0
491,Iran,Gilan,56.857142857142854,0.2857142857142857,0.0,0.0,0.25,0.0
492,Iran,Golestan,40.0,1.0,0.0,0.0,0.25,0.0
493,Iran,Hamadan,23.666666666666668,1.0,0.0,0.0,0.25,0.0
494,Iran,Hormozgan,31.5,1.0,0.0,0.0,0.25,0.0
495,Iran,Ilam,23.0,1.0,0.0,0.0,0.25,0.0
496,Iran,Kerman,40.0,1.0,0.0,0.0,0.25,0.0
497,Iran,Kermanshah,53.5,0.0,0.0,0.0,0.25,0.0
498,Iran,Khuzestan,49.0,0.3333333333333333,0.0,0.0,0.25,0.0
499,Iran,Kordestan,49.25,0.25,0.0,0.0,0.25,0.0
500,Iran,Lorestan,42.5,0.75,0.0,0.0,0.25,0.0
501,Iran,Markazi,42.5,0.75,0.0,0.0,0.25,0.0
502,Iran,Mazandaran,42.5,0.75,0.0,0.0,0.25,0.0
503,Iran,North Khorasan,40.0,0.0,0.0,0.0,0.25,0.0
504,Iran,Qazvin,44.5,0.75,0.0,0.0,0.25,0.0
505,Iran,Qom,41.5,0.6428571428571429,0.0,0.0,0.17857142857142858,0.07142857142857142
506,Iran,Razavi Khorasan,58.0,0.3333333333333333,0.0,0.0,0.25,0.0
507,Iran,Semnan,31.5,0.5,0.0,0.0,0.25,0.0
508,Iran,Sistan and Baluchestan,42.5,0.75,0.0,0.0,0.25,0.0
509,Iran,South Khorasan,23.0,1.0,0.0,0.0,0.25,0.0
510,Iran,Tehran,32.0,0.7142857142857143,0.0,0.0,0.25,0.0
511,Iran,West Azarbaijan,23.0,1.0,0.0,0.0,0.25,0.0
512,Iran,Yazd,23.0,1.0,0.0,0.0,0.25,0.0
513,Iran,Zanjan,45.0,0.5,0.0,0.0,0.25,0.0
514,Iraq,Karbala,67.0,0.0,0.0,0.0,0.25,0.0
515,Iraq,Maysan,23.0,1.0,0.0,0.0,0.25,0.0
516,Iraq,Najaf,52.333333333333336,0.6666666666666666,0.0,0.0,0.25,0.0
517,Italy,Abruzzo,44.411764705882355,0.5378151260504201,0.0,0.0,0.25,0.0
518,Italy,Basilicata,46.97560975609756,0.5365853658536586,0.0,0.0,0.25,0.0
519,Italy,Calabria,44.90291262135922,0.6019417475728155,0.0,0.0,0.25,0.0
520,Italy,Campania,46.45454545454545,0.5056818181818182,0.0,0.0,0.25,0.0
521,Italy,Emilia-Romagna,45.19466666666667,0.52,0.0006666666666666666,0.0,0.24933333333333332,0.0
522,Italy,Friuli Venezia Giulia,45.33540372670807,0.5093167701863354,0.0,0.0,0.25,0.0
523,Italy,Lazio,42.92613636363637,0.5909090909090909,0.002840909090909091,0.0,0.2471590909090909,0.0
524,Italy,Liguria,46.76712328767123,0.5068493150684932,0.0,0.0,0.25,0.0
525,Italy,Lombardia,43.85664335664335,0.5524475524475524,0.0,0.0,0.2491258741258741,0.0008741258741258741
526,Italy,Marche,41.45,0.6277777777777778,0.0,0.0,0.25,0.0
527,Italy,Molise,51.583333333333336,0.3611111111111111,0.0,0.0,0.25,0.0
528,Italy,P.A. Bolzano,50.0,0.4,0.0,0.0,0.25,0.0
529,Italy,P.A. Trento,41.44,0.64,0.0,0.0,0.25,0.0
530,Italy,Piemonte,46.285714285714285,0.5070028011204482,0.0,0.0,0.25,0.0
531,Italy,Puglia,44.71078431372549,0.5588235294117647,0.0,0.0,0.25,0.0
532,Italy,Sardegna,47.57142857142857,0.45918367346938777,0.0,0.0,0.25,0.0
533,Italy,Sicilia,44.0042194092827,0.5611814345991561,0.0,0.0,0.25,0.0
534,Italy,Sicily,23.0,1.0,0.0,0.0,0.25,0.0
535,Italy,Toscana,44.69146005509642,0.5482093663911846,0.0,0.0,0.25,0.0
536,Italy,Trentino-Alto Adige,40.0,1.0,0.0,0.0,0.25,0.0
537,Italy,Umbria,45.03448275862069,0.5344827586206896,0.0,0.0,0.25,0.0
538,Italy,Valle d'Aosta,46.10526315789474,0.5,0.0,0.0,0.25,0.0
539,Italy,Veneto,44.32517482517483,0.6083916083916084,0.0008741258741258741,0.0,0.24825174825174826,0.0008741258741258741
540,Japan,Aichi Prefecture,68.1025641025641,0.5384615384615384,0.0,0.0,0.25,0.0
541,Japan,Akita,32.0,0.5,0.0,0.0,0.25,0.0
542,Japan,Chiba Prefecture,49.714285714285715,0.5714285714285714,0.0,0.0,0.25,0.0
543,Japan,Ehime,39.0,0.0,0.0,0.0,0.25,0.0
544,Japan,Gifu,54.0,0.5,0.0,0.0,0.25,0.0
545,Japan,Hokkaido,49.30357142857143,0.6071428571428571,0.0,0.0,0.24107142857142858,0.008928571428571428
546,Japan,Hyogo,44.0,0.5,0.0,0.0,0.25,0.0
547,Japan,Ishikawa,54.0,1.0,0.0,0.0,0.25,0.0
548,Japan,Kanagawa Prefecture,49.459016393442624,0.5573770491803278,0.0,0.0,0.24180327868852458,0.00819672131147541
549,Japan,Kochi,48.5,0.375,0.0,0.0,0.25,0.0
550,Japan,Kumamoto,46.5,0.5,0.0,0.0,0.25,0.0
551,Japan,Kyoto,50.666666666666664,0.3333333333333333,0.0,0.0,0.25,0.0
552,Japan,Kyoto Prefecture,38.0,0.6,0.0,0.0,0.25,0.0
553,Japan,Mie,54.0,1.0,0.0,0.0,0.25,0.0
554,Japan,Miyagi,74.0,1.0,0.0,0.0,0.25,0.0
555,Japan,Miyazaki,74.0,1.0,0.0,0.0,0.25,0.0
556,Japan,Nagano,54.0,0.0,0.0,0.0,0.25,0.0
557,Japan,Nara Prefecture,64.0,1.0,0.0,0.0,0.25,0.0
558,Japan,Niigata,54.0,0.3333333333333333,0.0,0.0,0.25,0.0
559,Japan,Oita,34.0,0.0,0.0,0.0,0.25,0.0
560,Japan,Okinawa,60.0,0.0,0.0,0.0,0.25,0.0
561,Japan,Osaka,49.666666666666664,0.375,0.0,0.0,0.25,0.0
562,Japan,Saitama,39.2,0.6,0.0,0.0,0.25,0.0
563,Japan,Shiga,64.0,1.0,0.0,0.0,0.25,0.0
564,Japan,Shizuoka,64.0,1.0,0.0,0.0,0.25,0.0
565,Japan,Togichi,34.0,0.0,0.0,0.0,0.25,0.0
566,Japan,Tokyo,53.857142857142854,0.5918367346938775,0.04081632653061224,0.0,0.20918367346938777,0.0
567,Japan,Wakayama Prefecture,47.142857142857146,0.8571428571428571,0.0,0.0,0.25,0.0
568,Japan,Yamaguchi,44.0,0.0,0.0,0.0,0.25,0.0
569,Japan,Yamanashi,64.0,1.0,0.0,0.0,0.25,0.0
570,Kazakhstan,Akmola,45.0,0.5,0.0,0.0,0.25,0.0
571,Kazakhstan,Almaty,38.916666666666664,0.5,0.0,0.0,0.25,0.0
572,Kazakhstan,Atyrau,23.0,1.0,0.0,0.0,0.25,0.0
573,Kazakhstan,East Kazakhstan,23.0,1.0,0.0,0.0,0.25,0.0
574,Kazakhstan,Jambyl,65.0,0.5,0.0,0.0,0.25,0.0
575,Kazakhstan,Karaganda,40.0,1.0,0.0,0.0,0.25,0.0
576,Kazakhstan,Kyzylorda,67.0,0.0,0.0,0.0,0.25,0.0
577,Kazakhstan,Mangystau,23.0,1.0,0.0,0.0,0.25,0.0
578,Kazakhstan,North Kazakhstan,26.0,0.0,0.0,0.0,0.25,0.0
579,Kazakhstan,Shymkent,40.0,1.0,0.0,0.0,0.25,0.0
580,Kenya,Bungoma,4.0,0.0,0.0,0.0,0.25,0.0
581,Kenya,Kitui,4.0,1.0,0.0,0.0,0.25,0.0
582,Kenya,Kwale County,39.0,0.0,0.0,0.0,0.25,0.0
583,Kenya,Mombasa,34.714285714285715,0.5714285714285714,0.0,0.0,0.25,0.0
584,Kenya,Mombasa or Nairobi,50.0,0.5,0.0,0.0,0.25,0.0
585,Kenya,"Mombasa, Nairobi or Mandera",47.0,0.5,0.0,0.0,0.25,0.0
586,Kenya,"Mombasa, Nairobi or Nyandarua",42.0,0.0,0.0,0.0,0.25,0.0
587,Kenya,Nairobi County,46.0,0.75,0.0,0.0,0.25,0.0
588,Kenya,"Nairobi, Mombasa or Homabay",54.0,0.5,0.0,0.0,0.25,0.0
589,Kenya,Tanga,39.0,1.0,0.0,0.0,0.25,0.0
590,Lebanon,Beirut,48.333333333333336,0.3333333333333333,0.0,0.0,0.25,0.0
591,Malaysia,Johor,43.0,0.6666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0
592,Malaysia,Kedah,27.0,1.0,0.0,0.0,0.25,0.0
593,Malaysia,Selangor,36.0,1.0,0.0,0.0,0.25,0.0
594,Malaysia,Wilayah Persekutuan Kuala Lumpur,43.125,0.625,0.0625,0.0,0.1875,0.0
595,Malta,Gozo,69.0,1.0,0.0,0.0,0.25,0.0
596,Mexico,Aguascalientes,42.142857142857146,0.45622119815668205,0.0,0.0,0.25,0.0
597,Mexico,Baja California,44.63553530751708,0.5603644646924829,0.0,0.0,0.25,0.0
598,Mexico,Baja California Sur,42.075630252100844,0.5336134453781513,0.0,0.0,0.25,0.0
599,Mexico,Campeche,48.608695652173914,0.7391304347826086,0.0,0.0,0.25,0.0
600,Mexico,Chiapas,47.70886075949367,0.7721518987341772,0.0,0.0,0.25,0.0
601,Mexico,Chihuahua,41.65034965034965,0.6083916083916084,0.0,0.0,0.25,0.0
602,Mexico,Chipas,58.0,1.0,0.0,0.0,0.25,0.0
603,Mexico,Ciudad de Mexico,47.60350154479918,0.553038105046344,0.0,0.0,0.25,0.0
604,Mexico,Coahuila,42.715039577836414,0.5303430079155673,0.0,0.0,0.25,0.0
605,Mexico,Colima,49.03125,0.625,0.0,0.0,0.25,0.0
606,Mexico,Durango,53.31818181818182,0.5606060606060606,0.0,0.0,0.25,0.0
607,Mexico,Estado de Mexico,46.98088235294118,0.513235294117647,0.0,0.0,0.25,0.0
608,Mexico,Guanajuato,44.554794520547944,0.4452054794520548,0.0,0.0,0.25,0.0
609,Mexico,Guerero,53.0,0.6666666666666666,0.0,0.0,0.25,0.0
610,Mexico,Guerrero,48.21111111111111,0.6055555555555555,0.0,0.0,0.25,0.0
611,Mexico,Hidalgo,45.103092783505154,0.5979381443298969,0.0,0.0,0.25,0.0
612,Mexico,JAlisco,58.0,0.0,0.0,0.0,0.25,0.0
613,Mexico,Jalisco,46.02439024390244,0.5390243902439025,0.0,0.0,0.25,0.0
614,Mexico,Michoacan,51.60115606936416,0.5780346820809249,0.0,0.0,0.25,0.0
615,Mexico,Morelos,48.203007518796994,0.5112781954887218,0.0,0.0,0.25,0.0
616,Mexico,Nayarit,53.41463414634146,0.34146341463414637,0.0,0.0,0.25,0.0
617,Mexico,Nuevo Leon,45.44,0.64,0.0,0.0,0.25,0.0
618,Mexico,Nuevo leon,44.0,1.0,0.0,0.0,0.25,0.0
619,Mexico,Oaxaca,44.35443037974684,0.45569620253164556,0.0,0.0,0.25,0.0
620,Mexico,Puebla,48.49904397705545,0.5353728489483748,0.0,0.0,0.25,0.0
621,Mexico,Queretaro,44.53809523809524,0.5523809523809524,0.0,0.0,0.25,0.0
622,Mexico,Quintana Roo,42.59649122807018,0.5839598997493735,0.0,0.0,0.25,0.0
623,Mexico,San Luis Potosi,39.64835164835165,0.521978021978022,0.0,0.0,0.25,0.0
624,Mexico,Sinaloa,51.984375,0.53125,0.0,0.0,0.25,0.0
625,Mexico,Sonora,46.77040816326531,0.4744897959183674,0.0,0.0,0.25,0.0
626,Mexico,Tabasco,46.657824933687,0.4588859416445623,0.0,0.0,0.25,0.0
627,Mexico,Tamaulipas,43.96296296296296,0.5802469135802469,0.0,0.0,0.25,0.0
628,Mexico,Tlaxcala,37.92307692307692,0.49572649572649574,0.0,0.0,0.25,0.0
629,Mexico,VEracruz,27.0,0.3333333333333333,0.0,0.0,0.25,0.0
630,Mexico,Veracruz,46.1353711790393,0.43231441048034935,0.0,0.0,0.25,0.0
631,Mexico,Yucatan,45.34121621621622,0.5067567567567568,0.0,0.0,0.25,0.0
632,Mexico,Zacatecas,49.892857142857146,0.6428571428571429,0.0,0.0,0.25,0.0
633,Mexico,estado de Mexico,47.0,0.0,0.0,0.0,0.25,0.0
634,Netherlands,Drenthe,41.77272727272727,0.5454545454545454,0.0,0.0,0.25,0.0
